UniqueID      Time          Wavelength    L_lambda      L_l_neb       
              (yr)          (Angstrom)    (erg/s/A)     (erg/s/A)     
-----------   -----------   -----------   -----------   -----------   
          1   9.50000e+06   3.86989e+03   2.11064e+37   2.11139e+37
          1   9.50000e+06   3.87000e+03   2.11064e+37   2.11139e+37
          1   9.50000e+06   3.87005e+03   2.10957e+37   2.11033e+37
          1   9.50000e+06   3.88678e+03   1.78612e+37   1.78687e+37
          1   9.50000e+06   3.88694e+03   1.78324e+37   1.78402e+37
          1   9.50000e+06   3.88710e+03   1.78038e+37   1.78149e+37
          1   9.50000e+06   3.88726e+03   1.77751e+37   1.78142e+37
          1   9.50000e+06   3.88733e+03   1.77626e+37   1.78416e+37
          1   9.50000e+06   3.88742e+03   1.77465e+37   1.79374e+37
          1   9.50000e+06   3.88750e+03   1.77341e+37   1.80909e+37
          1   9.50000e+06   3.88759e+03   1.77180e+37   1.84451e+37
          1   9.50000e+06   3.88766e+03   1.77055e+37   1.88694e+37
          1   9.50000e+06   3.88775e+03   1.76895e+37   1.96078e+37
          1   9.50000e+06   3.88782e+03   1.76771e+37   2.02740e+37
          1   9.50000e+06   3.88791e+03   1.76611e+37   2.11019e+37
          1   9.50000e+06   3.88798e+03   1.76486e+37   2.15797e+37
          1   9.50000e+06   3.88807e+03   1.76327e+37   2.18156e+37
          1   9.50000e+06   3.88814e+03   1.76203e+37   2.16519e+37
          1   9.50000e+06   3.88823e+03   1.76043e+37   2.10511e+37
          1   9.50000e+06   3.88831e+03   1.75919e+37   2.03968e+37
          1   9.50000e+06   3.88840e+03   1.75760e+37   1.95077e+37
          1   9.50000e+06   3.88847e+03   1.75636e+37   1.88958e+37
          1   9.50000e+06   3.88856e+03   1.75477e+37   1.82942e+37
          1   9.50000e+06   3.88863e+03   1.75354e+37   1.79782e+37
          1   9.50000e+06   3.88872e+03   1.75195e+37   1.77293e+37
          1   9.50000e+06   3.88879e+03   1.75072e+37   1.76204e+37
          1   9.50000e+06   3.88888e+03   1.74914e+37   1.75430e+37
          1   9.50000e+06   3.88895e+03   1.74790e+37   1.75087e+37
          1   9.50000e+06   3.88905e+03   1.74632e+37   1.74800e+37
          1   9.50000e+06   3.88912e+03   1.74509e+37   1.74632e+37
          1   9.50000e+06   3.88921e+03   1.74352e+37   1.74446e+37
          1   9.50000e+06   3.88928e+03   1.74229e+37   1.74313e+37
          1   9.50000e+06   3.88937e+03   1.74071e+37   1.74150e+37
          1   9.50000e+06   3.88944e+03   1.73949e+37   1.74025e+37
          1   9.50000e+06   3.88960e+03   1.73669e+37   1.73744e+37
          1   9.50000e+06   3.88976e+03   1.73390e+37   1.73465e+37
          1   9.50000e+06   3.88993e+03   1.73111e+37   1.73186e+37
          1   9.50000e+06   3.89000e+03   1.72986e+37   1.73061e+37
          1   9.50000e+06   3.91000e+03   2.09887e+37   2.09961e+37
          1   9.50000e+06   3.93000e+03   2.02327e+37   2.02401e+37
          1   9.50000e+06   3.93235e+03   2.02221e+37   2.02294e+37
          1   9.50000e+06   3.93251e+03   2.02213e+37   2.02286e+37
          1   9.50000e+06   3.93268e+03   2.02206e+37   2.02279e+37
          1   9.50000e+06   3.93284e+03   2.02198e+37   2.02273e+37
          1   9.50000e+06   3.93300e+03   2.02191e+37   2.02271e+37
          1   9.50000e+06   3.93317e+03   2.02183e+37   2.02286e+37
          1   9.50000e+06   3.93333e+03   2.02176e+37   2.02326e+37
          1   9.50000e+06   3.93350e+03   2.02168e+37   2.02380e+37
          1   9.50000e+06   3.93366e+03   2.02161e+37   2.02403e+37
          1   9.50000e+06   3.93382e+03   2.02153e+37   2.02366e+37
          1   9.50000e+06   3.93399e+03   2.02146e+37   2.02297e+37
          1   9.50000e+06   3.93415e+03   2.02139e+37   2.02241e+37
          1   9.50000e+06   3.93432e+03   2.02131e+37   2.02212e+37
          1   9.50000e+06   3.93448e+03   2.02124e+37   2.02198e+37
          1   9.50000e+06   3.93464e+03   2.02116e+37   2.02190e+37
          1   9.50000e+06   3.93481e+03   2.02109e+37   2.02182e+37
          1   9.50000e+06   3.93497e+03   2.02101e+37   2.02175e+37
          1   9.50000e+06   3.95000e+03   2.01421e+37   2.01494e+37
          1   9.50000e+06   3.96775e+03   1.64202e+37   1.64274e+37
          1   9.50000e+06   3.96792e+03   1.63890e+37   1.63967e+37
          1   9.50000e+06   3.96808e+03   1.63579e+37   1.63706e+37
          1   9.50000e+06   3.96825e+03   1.63269e+37   1.63810e+37
          1   9.50000e+06   3.96841e+03   1.62959e+37   1.65751e+37
          1   9.50000e+06   3.96858e+03   1.62649e+37   1.73398e+37
          1   9.50000e+06   3.96874e+03   1.62341e+37   1.90762e+37
          1   9.50000e+06   3.96891e+03   1.62033e+37   2.13040e+37
          1   9.50000e+06   3.96907e+03   1.61725e+37   2.23718e+37
          1   9.50000e+06   3.96924e+03   1.61418e+37   2.12425e+37
          1   9.50000e+06   3.96941e+03   1.61112e+37   1.89533e+37
          1   9.50000e+06   3.96957e+03   1.60806e+37   1.71554e+37
          1   9.50000e+06   3.96974e+03   1.60501e+37   1.63293e+37
          1   9.50000e+06   3.96990e+03   1.60196e+37   1.60737e+37
          1   9.50000e+06   3.97000e+03   1.60016e+37   1.60225e+37
          1   9.50000e+06   3.97007e+03   1.60124e+37   1.60250e+37
          1   9.50000e+06   3.97023e+03   1.60391e+37   1.60467e+37
          1   9.50000e+06   3.97040e+03   1.60658e+37   1.60730e+37
          1   9.50000e+06   3.99000e+03   1.95597e+37   1.95668e+37
          1   9.50000e+06   4.01000e+03   1.97471e+37   1.97542e+37
          1   9.50000e+06   4.03000e+03   1.90070e+37   1.90140e+37
          1   9.50000e+06   4.05000e+03   1.91562e+37   1.91632e+37
          1   9.50000e+06   4.06724e+03   1.84595e+37   1.84663e+37
          1   9.50000e+06   4.06741e+03   1.84528e+37   1.84597e+37
          1   9.50000e+06   4.06758e+03   1.84461e+37   1.84535e+37
          1   9.50000e+06   4.06775e+03   1.84393e+37   1.84515e+37
          1   9.50000e+06   4.06792e+03   1.84326e+37   1.84700e+37
          1   9.50000e+06   4.06809e+03   1.84259e+37   1.85525e+37
          1   9.50000e+06   4.06826e+03   1.84192e+37   1.87438e+37
          1   9.50000e+06   4.06843e+03   1.84125e+37   1.89903e+37
          1   9.50000e+06   4.06860e+03   1.84058e+37   1.91067e+37
          1   9.50000e+06   4.06877e+03   1.83992e+37   1.89769e+37
          1   9.50000e+06   4.06894e+03   1.83925e+37   1.87171e+37
          1   9.50000e+06   4.06911e+03   1.83858e+37   1.85123e+37
          1   9.50000e+06   4.06928e+03   1.83791e+37   1.84165e+37
          1   9.50000e+06   4.06945e+03   1.83724e+37   1.83845e+37
          1   9.50000e+06   4.06962e+03   1.83657e+37   1.83732e+37
          1   9.50000e+06   4.06979e+03   1.83591e+37   1.83660e+37
          1   9.50000e+06   4.06996e+03   1.83524e+37   1.83593e+37
          1   9.50000e+06   4.07000e+03   1.83507e+37   1.83576e+37
          1   9.50000e+06   4.07499e+03   1.80526e+37   1.80594e+37
          1   9.50000e+06   4.07516e+03   1.80425e+37   1.80494e+37
          1   9.50000e+06   4.07533e+03   1.80325e+37   1.80395e+37
          1   9.50000e+06   4.07550e+03   1.80224e+37   1.80309e+37
          1   9.50000e+06   4.07567e+03   1.80124e+37   1.80287e+37
          1   9.50000e+06   4.07584e+03   1.80023e+37   1.80465e+37
          1   9.50000e+06   4.07601e+03   1.79923e+37   1.80983e+37
          1   9.50000e+06   4.07618e+03   1.79823e+37   1.81673e+37
          1   9.50000e+06   4.07635e+03   1.79722e+37   1.81957e+37
          1   9.50000e+06   4.07652e+03   1.79622e+37   1.81472e+37
          1   9.50000e+06   4.07669e+03   1.79522e+37   1.80582e+37
          1   9.50000e+06   4.07686e+03   1.79422e+37   1.79864e+37
          1   9.50000e+06   4.07703e+03   1.79322e+37   1.79486e+37
          1   9.50000e+06   4.07720e+03   1.79222e+37   1.79307e+37
          1   9.50000e+06   4.07737e+03   1.79122e+37   1.79193e+37
          1   9.50000e+06   4.07754e+03   1.79023e+37   1.79091e+37
          1   9.50000e+06   4.07771e+03   1.78923e+37   1.78991e+37
          1   9.50000e+06   4.09000e+03   1.71868e+37   1.71936e+37
          1   9.50000e+06   4.09933e+03   1.62419e+37   1.62487e+37
          1   9.50000e+06   4.09950e+03   1.62251e+37   1.62325e+37
          1   9.50000e+06   4.09968e+03   1.62083e+37   1.62237e+37
          1   9.50000e+06   4.09985e+03   1.61915e+37   1.62723e+37
          1   9.50000e+06   4.10002e+03   1.61748e+37   1.66109e+37
          1   9.50000e+06   4.10019e+03   1.61581e+37   1.78496e+37
          1   9.50000e+06   4.10036e+03   1.61414e+37   2.06217e+37
          1   9.50000e+06   4.10053e+03   1.61247e+37   2.41690e+37
          1   9.50000e+06   4.10070e+03   1.61080e+37   2.58859e+37
          1   9.50000e+06   4.10087e+03   1.60913e+37   2.41357e+37
          1   9.50000e+06   4.10104e+03   1.60747e+37   2.05550e+37
          1   9.50000e+06   4.10121e+03   1.60581e+37   1.77496e+37
          1   9.50000e+06   4.10139e+03   1.60415e+37   1.64776e+37
          1   9.50000e+06   4.10156e+03   1.60249e+37   1.61057e+37
          1   9.50000e+06   4.10173e+03   1.60084e+37   1.60238e+37
          1   9.50000e+06   4.10190e+03   1.59918e+37   1.59993e+37
          1   9.50000e+06   4.10207e+03   1.59753e+37   1.59821e+37
          1   9.50000e+06   4.11000e+03   1.52279e+37   1.52346e+37
          1   9.50000e+06   4.13000e+03   1.74876e+37   1.74943e+37
          1   9.50000e+06   4.15000e+03   1.75065e+37   1.75132e+37
          1   9.50000e+06   4.17000e+03   1.73804e+37   1.73869e+37
          1   9.50000e+06   4.19000e+03   1.72235e+37   1.72301e+37
          1   9.50000e+06   4.21000e+03   1.69979e+37   1.70044e+37
          1   9.50000e+06   4.23000e+03   1.65300e+37   1.65364e+37
          1   9.50000e+06   4.25000e+03   1.63315e+37   1.63379e+37
          1   9.50000e+06   4.27000e+03   1.58256e+37   1.58319e+37
          1   9.50000e+06   4.29000e+03   1.57357e+37   1.57419e+37
          1   9.50000e+06   4.31000e+03   1.52484e+37   1.52546e+37
          1   9.50000e+06   4.33000e+03   1.41447e+37   1.41509e+37
          1   9.50000e+06   4.33792e+03   1.37313e+37   1.37375e+37
          1   9.50000e+06   4.33810e+03   1.37220e+37   1.37294e+37
          1   9.50000e+06   4.33828e+03   1.37128e+37   1.37337e+37
          1   9.50000e+06   4.33846e+03   1.37035e+37   1.38367e+37
          1   9.50000e+06   4.33864e+03   1.36942e+37   1.44373e+37
          1   9.50000e+06   4.33882e+03   1.36849e+37   1.65831e+37
          1   9.50000e+06   4.33901e+03   1.36757e+37   2.13610e+37
          1   9.50000e+06   4.33919e+03   1.36664e+37   2.74696e+37
          1   9.50000e+06   4.33937e+03   1.36572e+37   3.04362e+37
          1   9.50000e+06   4.33955e+03   1.36479e+37   2.74511e+37
          1   9.50000e+06   4.33973e+03   1.36387e+37   2.13240e+37
          1   9.50000e+06   4.33991e+03   1.36295e+37   1.65276e+37
          1   9.50000e+06   4.34009e+03   1.36203e+37   1.43634e+37
          1   9.50000e+06   4.34027e+03   1.36110e+37   1.37443e+37
          1   9.50000e+06   4.34045e+03   1.36018e+37   1.36228e+37
          1   9.50000e+06   4.34063e+03   1.35926e+37   1.35999e+37
          1   9.50000e+06   4.34081e+03   1.35834e+37   1.35896e+37
          1   9.50000e+06   4.35000e+03   1.31253e+37   1.31314e+37
          1   9.50000e+06   4.37000e+03   1.49163e+37   1.49224e+37
          1   9.50000e+06   4.39000e+03   1.46614e+37   1.46674e+37
          1   9.50000e+06   4.41000e+03   1.45580e+37   1.45640e+37
          1   9.50000e+06   4.43000e+03   1.45102e+37   1.45161e+37
          1   9.50000e+06   4.45000e+03   1.43784e+37   1.43843e+37
          1   9.50000e+06   4.47000e+03   1.39161e+37   1.39220e+37
          1   9.50000e+06   4.49000e+03   1.41059e+37   1.41117e+37
          1   9.50000e+06   4.51000e+03   1.42498e+37   1.42556e+37
          1   9.50000e+06   4.53000e+03   1.37161e+37   1.37219e+37
          1   9.50000e+06   4.55000e+03   1.36176e+37   1.36233e+37
          1   9.50000e+06   4.57000e+03   1.36708e+37   1.36765e+37
          1   9.50000e+06   4.59000e+03   1.33557e+37   1.33614e+37
          1   9.50000e+06   4.61000e+03   1.31630e+37   1.31686e+37
          1   9.50000e+06   4.63000e+03   1.29530e+37   1.29585e+37
          1   9.50000e+06   4.65000e+03   1.26781e+37   1.26837e+37
          1   9.50000e+06   4.67000e+03   1.27905e+37   1.27960e+37
          1   9.50000e+06   4.68408e+03   1.27124e+37   1.27180e+37
          1   9.50000e+06   4.68427e+03   1.27114e+37   1.27169e+37
          1   9.50000e+06   4.68447e+03   1.27103e+37   1.27158e+37
          1   9.50000e+06   4.68466e+03   1.27092e+37   1.27147e+37
          1   9.50000e+06   4.68486e+03   1.27081e+37   1.27137e+37
          1   9.50000e+06   4.68505e+03   1.27071e+37   1.27126e+37
          1   9.50000e+06   4.68525e+03   1.27060e+37   1.27115e+37
          1   9.50000e+06   4.68544e+03   1.27049e+37   1.27104e+37
          1   9.50000e+06   4.68564e+03   1.27038e+37   1.27093e+37
          1   9.50000e+06   4.68584e+03   1.27027e+37   1.27083e+37
          1   9.50000e+06   4.68603e+03   1.27017e+37   1.27072e+37
          1   9.50000e+06   4.68623e+03   1.27006e+37   1.27061e+37
          1   9.50000e+06   4.68642e+03   1.26995e+37   1.27050e+37
          1   9.50000e+06   4.68662e+03   1.26984e+37   1.27040e+37
          1   9.50000e+06   4.68681e+03   1.26974e+37   1.27029e+37
          1   9.50000e+06   4.68701e+03   1.26963e+37   1.27018e+37
          1   9.50000e+06   4.68720e+03   1.26952e+37   1.27007e+37
          1   9.50000e+06   4.69000e+03   1.26798e+37   1.26853e+37
          1   9.50000e+06   4.71000e+03   1.22243e+37   1.22297e+37
          1   9.50000e+06   4.73000e+03   1.22736e+37   1.22790e+37
          1   9.50000e+06   4.73854e+03   1.22317e+37   1.22372e+37
          1   9.50000e+06   4.73874e+03   1.22308e+37   1.22362e+37
          1   9.50000e+06   4.73893e+03   1.22298e+37   1.22352e+37
          1   9.50000e+06   4.73913e+03   1.22288e+37   1.22343e+37
          1   9.50000e+06   4.73933e+03   1.22279e+37   1.22333e+37
          1   9.50000e+06   4.73953e+03   1.22269e+37   1.22323e+37
          1   9.50000e+06   4.73972e+03   1.22259e+37   1.22314e+37
          1   9.50000e+06   4.73992e+03   1.22250e+37   1.22304e+37
          1   9.50000e+06   4.74012e+03   1.22240e+37   1.22294e+37
          1   9.50000e+06   4.74032e+03   1.22230e+37   1.22285e+37
          1   9.50000e+06   4.74052e+03   1.22221e+37   1.22275e+37
          1   9.50000e+06   4.74071e+03   1.22211e+37   1.22266e+37
          1   9.50000e+06   4.74091e+03   1.22201e+37   1.22256e+37
          1   9.50000e+06   4.74111e+03   1.22192e+37   1.22246e+37
          1   9.50000e+06   4.74131e+03   1.22182e+37   1.22237e+37
          1   9.50000e+06   4.74150e+03   1.22173e+37   1.22227e+37
          1   9.50000e+06   4.74170e+03   1.22163e+37   1.22217e+37
          1   9.50000e+06   4.75000e+03   1.21759e+37   1.21813e+37
          1   9.50000e+06   4.77000e+03   1.20073e+37   1.20127e+37
          1   9.50000e+06   4.79000e+03   1.18584e+37   1.18638e+37
          1   9.50000e+06   4.81000e+03   1.16739e+37   1.16793e+37
          1   9.50000e+06   4.83000e+03   1.15791e+37   1.15844e+37
          1   9.50000e+06   4.85000e+03   1.07780e+37   1.07833e+37
          1   9.50000e+06   4.85847e+03   1.03153e+37   1.03207e+37
          1   9.50000e+06   4.85867e+03   1.03044e+37   1.03120e+37
          1   9.50000e+06   4.85888e+03   1.02936e+37   1.03275e+37
          1   9.50000e+06   4.85908e+03   1.02829e+37   1.05333e+37
          1   9.50000e+06   4.85928e+03   1.02721e+37   1.16993e+37
          1   9.50000e+06   4.85948e+03   1.02613e+37   1.58467e+37
          1   9.50000e+06   4.85969e+03   1.02506e+37   2.50727e+37
          1   9.50000e+06   4.85989e+03   1.02398e+37   3.68661e+37
          1   9.50000e+06   4.86009e+03   1.02291e+37   4.25973e+37
          1   9.50000e+06   4.86029e+03   1.02184e+37   3.68446e+37
          1   9.50000e+06   4.86050e+03   1.02077e+37   2.50298e+37
          1   9.50000e+06   4.86070e+03   1.01970e+37   1.57823e+37
          1   9.50000e+06   4.86090e+03   1.01863e+37   1.16135e+37
          1   9.50000e+06   4.86110e+03   1.01756e+37   1.04261e+37
          1   9.50000e+06   4.86131e+03   1.01649e+37   1.01988e+37
          1   9.50000e+06   4.86151e+03   1.01543e+37   1.01618e+37
          1   9.50000e+06   4.86171e+03   1.01436e+37   1.01491e+37
          1   9.50000e+06   4.87000e+03   9.71833e+36   9.72361e+36
          1   9.50000e+06   4.89000e+03   1.12224e+37   1.12277e+37
          1   9.50000e+06   4.91000e+03   1.12157e+37   1.12210e+37
          1   9.50000e+06   4.93000e+03   1.08769e+37   1.08821e+37
          1   9.50000e+06   4.95000e+03   1.08700e+37   1.08752e+37
          1   9.50000e+06   4.95726e+03   1.07932e+37   1.07984e+37
          1   9.50000e+06   4.95746e+03   1.07910e+37   1.07962e+37
          1   9.50000e+06   4.95767e+03   1.07888e+37   1.07940e+37
          1   9.50000e+06   4.95788e+03   1.07866e+37   1.07918e+37
          1   9.50000e+06   4.95808e+03   1.07845e+37   1.07897e+37
          1   9.50000e+06   4.95829e+03   1.07823e+37   1.07875e+37
          1   9.50000e+06   4.95850e+03   1.07801e+37   1.07853e+37
          1   9.50000e+06   4.95870e+03   1.07779e+37   1.07831e+37
          1   9.50000e+06   4.95891e+03   1.07758e+37   1.07810e+37
          1   9.50000e+06   4.95912e+03   1.07736e+37   1.07788e+37
          1   9.50000e+06   4.95932e+03   1.07714e+37   1.07766e+37
          1   9.50000e+06   4.95953e+03   1.07692e+37   1.07744e+37
          1   9.50000e+06   4.95974e+03   1.07671e+37   1.07723e+37
          1   9.50000e+06   4.95994e+03   1.07649e+37   1.07701e+37
          1   9.50000e+06   4.96015e+03   1.07627e+37   1.07679e+37
          1   9.50000e+06   4.96036e+03   1.07605e+37   1.07657e+37
          1   9.50000e+06   4.96056e+03   1.07584e+37   1.07636e+37
          1   9.50000e+06   4.97000e+03   1.06598e+37   1.06650e+37
          1   9.50000e+06   4.99000e+03   1.04017e+37   1.04069e+37
          1   9.50000e+06   5.00517e+03   1.00395e+37   1.00447e+37
          1   9.50000e+06   5.00538e+03   1.00346e+37   1.00398e+37
          1   9.50000e+06   5.00559e+03   1.00298e+37   1.00349e+37
          1   9.50000e+06   5.00580e+03   1.00249e+37   1.00300e+37
          1   9.50000e+06   5.00600e+03   1.00200e+37   1.00252e+37
          1   9.50000e+06   5.00621e+03   1.00151e+37   1.00203e+37
          1   9.50000e+06   5.00642e+03   1.00102e+37   1.00154e+37
          1   9.50000e+06   5.00663e+03   1.00054e+37   1.00105e+37
          1   9.50000e+06   5.00684e+03   1.00005e+37   1.00057e+37
          1   9.50000e+06   5.00705e+03   9.99564e+36   1.00008e+37
          1   9.50000e+06   5.00726e+03   9.99078e+36   9.99593e+36
          1   9.50000e+06   5.00747e+03   9.98591e+36   9.99106e+36
          1   9.50000e+06   5.00768e+03   9.98105e+36   9.98620e+36
          1   9.50000e+06   5.00788e+03   9.97620e+36   9.98135e+36
          1   9.50000e+06   5.00809e+03   9.97134e+36   9.97649e+36
          1   9.50000e+06   5.00830e+03   9.96649e+36   9.97164e+36
          1   9.50000e+06   5.00851e+03   9.96164e+36   9.96679e+36
          1   9.50000e+06   5.01000e+03   9.92711e+36   9.93226e+36
          1   9.50000e+06   5.03000e+03   1.01927e+37   1.01978e+37
          1   9.50000e+06   5.05000e+03   9.99550e+36   1.00006e+37
          1   9.50000e+06   5.07000e+03   1.00647e+37   1.00698e+37
          1   9.50000e+06   5.09000e+03   9.81602e+36   9.82110e+36
          1   9.50000e+06   5.11000e+03   9.78580e+36   9.79087e+36
          1   9.50000e+06   5.13000e+03   9.50393e+36   9.50898e+36
          1   9.50000e+06   5.15000e+03   9.36993e+36   9.37496e+36
          1   9.50000e+06   5.17000e+03   9.08209e+36   9.08711e+36
          1   9.50000e+06   5.19000e+03   9.09434e+36   9.09934e+36
          1   9.50000e+06   5.19853e+03   9.07350e+36   9.07851e+36
          1   9.50000e+06   5.19874e+03   9.07298e+36   9.07798e+36
          1   9.50000e+06   5.19896e+03   9.07245e+36   9.07751e+36
          1   9.50000e+06   5.19918e+03   9.07192e+36   9.07744e+36
          1   9.50000e+06   5.19939e+03   9.07139e+36   9.07940e+36
          1   9.50000e+06   5.19961e+03   9.07086e+36   9.08768e+36
          1   9.50000e+06   5.19983e+03   9.07033e+36   9.10671e+36
          1   9.50000e+06   5.20004e+03   9.06980e+36   9.13117e+36
          1   9.50000e+06   5.20026e+03   9.06928e+36   9.14280e+36
          1   9.50000e+06   5.20048e+03   9.06875e+36   9.13012e+36
          1   9.50000e+06   5.20069e+03   9.06822e+36   9.10459e+36
          1   9.50000e+06   5.20091e+03   9.06769e+36   9.08451e+36
          1   9.50000e+06   5.20113e+03   9.06716e+36   9.07517e+36
          1   9.50000e+06   5.20134e+03   9.06663e+36   9.07215e+36
          1   9.50000e+06   5.20156e+03   9.06611e+36   9.07117e+36
          1   9.50000e+06   5.20178e+03   9.06558e+36   9.07058e+36
          1   9.50000e+06   5.20199e+03   9.06505e+36   9.07005e+36
          1   9.50000e+06   5.21000e+03   9.04559e+36   9.05059e+36
          1   9.50000e+06   5.23000e+03   9.39866e+36   9.40364e+36
          1   9.50000e+06   5.25000e+03   9.42200e+36   9.42697e+36
          1   9.50000e+06   5.27000e+03   9.04095e+36   9.04591e+36
          1   9.50000e+06   5.29000e+03   9.40615e+36   9.41109e+36
          1   9.50000e+06   5.31000e+03   9.52895e+36   9.53389e+36
          1   9.50000e+06   5.33000e+03   9.03004e+36   9.03497e+36
          1   9.50000e+06   5.35000e+03   9.25593e+36   9.26084e+36
          1   9.50000e+06   5.37000e+03   9.17667e+36   9.18157e+36
          1   9.50000e+06   5.39000e+03   8.97797e+36   8.98286e+36
          1   9.50000e+06   5.41000e+03   8.92245e+36   8.92733e+36
          1   9.50000e+06   5.43000e+03   8.83319e+36   8.83807e+36
          1   9.50000e+06   5.45000e+03   8.62634e+36   8.63121e+36
          1   9.50000e+06   5.47000e+03   8.53384e+36   8.53870e+36
          1   9.50000e+06   5.49000e+03   8.52588e+36   8.53073e+36
          1   9.50000e+06   5.51000e+03   8.39836e+36   8.40320e+36
          1   9.50000e+06   5.53000e+03   8.58850e+36   8.59333e+36
          1   9.50000e+06   5.55000e+03   8.58634e+36   8.59116e+36
          1   9.50000e+06   5.57000e+03   8.54617e+36   8.55098e+36
          1   9.50000e+06   5.57548e+03   8.51528e+36   8.52009e+36
          1   9.50000e+06   5.57571e+03   8.51397e+36   8.51879e+36
          1   9.50000e+06   5.57594e+03   8.51266e+36   8.51748e+36
          1   9.50000e+06   5.57618e+03   8.51136e+36   8.51620e+36
          1   9.50000e+06   5.57641e+03   8.51005e+36   8.51506e+36
          1   9.50000e+06   5.57664e+03   8.50874e+36   8.51431e+36
          1   9.50000e+06   5.57687e+03   8.50744e+36   8.51424e+36
          1   9.50000e+06   5.57711e+03   8.50613e+36   8.51451e+36
          1   9.50000e+06   5.57734e+03   8.50482e+36   8.51398e+36
          1   9.50000e+06   5.57757e+03   8.50352e+36   8.51190e+36
          1   9.50000e+06   5.57781e+03   8.50221e+36   8.50901e+36
          1   9.50000e+06   5.57804e+03   8.50091e+36   8.50647e+36
          1   9.50000e+06   5.57827e+03   8.49960e+36   8.50461e+36
          1   9.50000e+06   5.57850e+03   8.49830e+36   8.50315e+36
          1   9.50000e+06   5.57874e+03   8.49699e+36   8.50181e+36
          1   9.50000e+06   5.57897e+03   8.49569e+36   8.50050e+36
          1   9.50000e+06   5.57920e+03   8.49438e+36   8.49920e+36
          1   9.50000e+06   5.59000e+03   8.43411e+36   8.43892e+36
          1   9.50000e+06   5.61000e+03   8.31034e+36   8.31514e+36
          1   9.50000e+06   5.63000e+03   8.23505e+36   8.23985e+36
          1   9.50000e+06   5.65000e+03   8.28503e+36   8.28982e+36
          1   9.50000e+06   5.67000e+03   8.15321e+36   8.15799e+36
          1   9.50000e+06   5.69000e+03   8.30631e+36   8.31109e+36
          1   9.50000e+06   5.71000e+03   8.06402e+36   8.06879e+36
          1   9.50000e+06   5.73000e+03   8.39997e+36   8.40474e+36
          1   9.50000e+06   5.75000e+03   8.10362e+36   8.10838e+36
          1   9.50000e+06   5.75269e+03   8.10413e+36   8.10889e+36
          1   9.50000e+06   5.75293e+03   8.10417e+36   8.10894e+36
          1   9.50000e+06   5.75317e+03   8.10422e+36   8.10908e+36
          1   9.50000e+06   5.75341e+03   8.10426e+36   8.10990e+36
          1   9.50000e+06   5.75365e+03   8.10431e+36   8.11415e+36
          1   9.50000e+06   5.75389e+03   8.10435e+36   8.12905e+36
          1   9.50000e+06   5.75413e+03   8.10440e+36   8.16209e+36
          1   9.50000e+06   5.75437e+03   8.10444e+36   8.20430e+36
          1   9.50000e+06   5.75461e+03   8.10449e+36   8.22486e+36
          1   9.50000e+06   5.75485e+03   8.10453e+36   8.20439e+36
          1   9.50000e+06   5.75509e+03   8.10458e+36   8.16227e+36
          1   9.50000e+06   5.75533e+03   8.10462e+36   8.12932e+36
          1   9.50000e+06   5.75557e+03   8.10467e+36   8.11451e+36
          1   9.50000e+06   5.75581e+03   8.10472e+36   8.11036e+36
          1   9.50000e+06   5.75605e+03   8.10476e+36   8.10963e+36
          1   9.50000e+06   5.75629e+03   8.10481e+36   8.10958e+36
          1   9.50000e+06   5.75653e+03   8.10485e+36   8.10962e+36
          1   9.50000e+06   5.77000e+03   8.10739e+36   8.11216e+36
          1   9.50000e+06   5.79000e+03   7.87336e+36   7.87812e+36
          1   9.50000e+06   5.81000e+03   8.01960e+36   8.02435e+36
          1   9.50000e+06   5.83000e+03   8.16762e+36   8.17237e+36
          1   9.50000e+06   5.85000e+03   7.92948e+36   7.93423e+36
          1   9.50000e+06   5.87000e+03   7.72252e+36   7.72726e+36
          1   9.50000e+06   5.87368e+03   7.65414e+36   7.65888e+36
          1   9.50000e+06   5.87393e+03   7.64961e+36   7.65435e+36
          1   9.50000e+06   5.87417e+03   7.64508e+36   7.64983e+36
          1   9.50000e+06   5.87442e+03   7.64056e+36   7.64541e+36
          1   9.50000e+06   5.87466e+03   7.63604e+36   7.64140e+36
          1   9.50000e+06   5.87491e+03   7.63152e+36   7.63869e+36
          1   9.50000e+06   5.87515e+03   7.62700e+36   7.63820e+36
          1   9.50000e+06   5.87540e+03   7.62249e+36   7.63882e+36
          1   9.50000e+06   5.87564e+03   7.61798e+36   7.63682e+36
          1   9.50000e+06   5.87588e+03   7.61348e+36   7.62981e+36
          1   9.50000e+06   5.87613e+03   7.60897e+36   7.62017e+36
          1   9.50000e+06   5.87637e+03   7.60447e+36   7.61164e+36
          1   9.50000e+06   5.87662e+03   7.59998e+36   7.60533e+36
          1   9.50000e+06   5.87686e+03   7.59548e+36   7.60033e+36
          1   9.50000e+06   5.87711e+03   7.59099e+36   7.59574e+36
          1   9.50000e+06   5.87735e+03   7.58650e+36   7.59124e+36
          1   9.50000e+06   5.87760e+03   7.58201e+36   7.58675e+36
          1   9.50000e+06   5.89000e+03   7.35860e+36   7.36334e+36
          1   9.50000e+06   5.91000e+03   7.64350e+36   7.64823e+36
          1   9.50000e+06   5.93000e+03   7.64591e+36   7.65064e+36
          1   9.50000e+06   5.95000e+03   7.58141e+36   7.58614e+36
          1   9.50000e+06   5.97000e+03   7.72539e+36   7.73012e+36
